SMILES,TITLE,TanimotoCombo,ColorTanimoto,Tanimoto
C[C@](c1ccccc1)(C(=O)NC2CCN(CC2)Cc3cc(cc(c3)Cl)Cl)O,m_22bbh_8685528_11352904,0.80,0.23,0.56
CC(C)CCOc1ccc(cc1OC)CNC(=O)C2C[C@@H]3CN(C[C@H](C2)C3=O)C(=O)OC(C)(C)C,m_22bbh_771914_8861294,0.62,0.15,0.47
CC(C)(C)OC(=O)N1CCS(=O)(=O)[C@H](C1)CCNC(=O)c2c[nH]cc2C3CC3,m_22bbh_13144918_12910560,0.78,0.24,0.54
Cc1c(c(no1)c2cccnc2)C(=O)N3CCC(CC3)Cc4ccccc4OC,m_22bbh_2758700_10124896,1.15,0.49,0.66
CS(=O)(=O)NC1CCN(CC1)C(=O)c2ccc(c(c2)S(=O)(=O)[N@@](CC=C)c3ccccc3)Cl,m_22bbh_463382_59534,0.80,0.25,0.55
COc1ccc(nc1)C(=O)N2CCC3(CCC3)SCC2,m_22bbh_10964132_13547896,1.11,0.29,0.82
c1cc2c(cc1C(=O)N3CCC[C@@H]3C(=O)NCCOCC(F)F)OCO2,m_22bbh_9208794_2516916,0.87,0.31,0.56
Cc1cc(cc(c1C)Br)C(=O)NCc2ccc(cc2)Oc3ccnc(c3)C(=O)NC,m_22bbh_13598946_14320064,0.59,0.14,0.44
C[C@H](c1ncc(s1)C(=O)OC)NC(=O)[C@@H]2CCCN(C2)C(=O)Cc3ccccc3,m_22bbh_11402122_586570,0.80,0.24,0.56
Cn1c2ccc(cc2cc1C(=O)NCc3cccc(c3OC4CCCC4)OC)Cl,m_22bbh_4861786_16899704,0.77,0.25,0.52
COc1ccc(c(c1Br)C(=O)N2CC(C2)(C(=O)OC)OC)N,m_22bbh_15716522_21215268,0.89,0.29,0.60
CCCCC[C@@H]1CC[C@@H](O1)C(=O)N[C@H]2c3ccc(cc3O[C@H]2C)F,m_22bbh_10211734_20854168,0.87,0.26,0.62
CC1([C@H]2CC=C([C@@H]1C2)CCNC(=O)Cc3ccc4c(c3)scn4)C,m_22bbh_14049874_10124942,0.92,0.21,0.72
COc1ccc2c(c1)c(ccn2)C(=O)NCCc3cocn3,m_22bbh_17802750_16519996,0.97,0.33,0.64
CC(C)OC1CCN(CC1)C(=O)c2ccccc2NCCC3=CCCCC3,m_22bbh_5735032_11745818,0.95,0.27,0.68
Cc1cc(ncc1C(F)F)C(=O)N2CC[C@@](C2)(CCF)C(=O)OC,m_22bbh_19140120_15261292,1.02,0.32,0.70
Cn1c2cc(ccc2cn1)C(=O)N3C[C@@H](C[C@H](C3)O)O,m_22bbh_20983050_20854370,0.90,0.31,0.59
C[C@@H](c1ccccc1)N2CCN(CC2)C(=O)Cn3cc(cn3)S(=O)(=O)C,m_22bbh_12386342_17512410,0.85,0.27,0.57
CCOc1ccccc1N2C[C@@H](CC2=O)C(=O)NCCn3cnc4c(c3=O)ccs4,m_22bbh_15367308_60093,0.88,0.30,0.58
CC1(C[C@H](CCO1)NC(=O)c2c(nn[nH]2)c3cccs3)C,m_22bbh_7788208_20902650,1.09,0.34,0.75
COc1ccc(c(c1C(=O)N[C@@H](C[C@@H]2CCCO2)CO)OC)S(=O)(=O)N,m_22bbh_13026658_8282324,0.84,0.19,0.65
CN(Cc1cccc(c1)O)C(=O)c2cc(ncc2Br)N,m_22bbh_7104918_16783814,1.17,0.40,0.78
Cc1ccc(cc1F)C(=O)N2CCN(CC2)[C@@H](C)C(=O)NC3CCCC3,m_22bbh_3312188_136814,0.78,0.25,0.53
c1cc(nc(c1)C(=O)NCc2ccc3c(c2)COC3=O)CO,m_22bbh_20319370_21057030,0.78,0.23,0.55
CC(C)(CNC(=O)c1cc(c(c2c1nccc2)OC)Cl)c3ccc4c(c3)OCO4,m_22bbh_2303964_15428718,0.82,0.19,0.63
Cc1cc(cn2c1nc(n2)C)C(=O)NCc3ccc(cc3)C(=O)NC,m_22bbh_1316242_15769760,0.72,0.20,0.52
C[C@@H](CNC(=O)C1(CCN(CC1)C(=O)OC(C)(C)C)COC)Oc2ccc(cc2)Cl,m_22bbh_6201728_9611030,0.77,0.28,0.48
CC(C)C[C@H](CO)NC(=O)c1cccc(c1)c2nccs2,m_22bbh_11984762_20853706,0.88,0.29,0.58
CNC(=O)CCC(=O)N(C)Cc1nnc2n1CCCCC2,m_22bbh_294386_13577542,0.90,0.19,0.71
CCS(=O)(=O)c1ccc(cc1)CNC(=O)[C@]2(C[C@H](CN2C(=O)OC(C)(C)C)OC)C,m_22bbh_9396570_12213098,0.79,0.28,0.51
CC(=O)Nc1ccc(c(c1)F)C(=O)N[C@@H]2CCSC3(C2)CCC3,m_22bbh_13221402_15086234,0.85,0.24,0.61
CC(C)(CNC(=O)COc1ccc(cc1)CC#N)C2CCC2,m_22bbh_10741068_1944228,0.72,0.18,0.53
CC(C)(C)OC(=O)N1CCC2(C1)CC(C2)NC(=O)[C@H]3C[C@@H]3c4cccc(c4F)F,m_22bbh_14782022_16804684,0.65,0.17,0.48
C[C@@H](C(=O)NCCc1ccc(cc1)OCC(=O)OC)NS(=O)(=O)c2ccc3c(c2)OCCCO3,m_22bbh_17829106_18625718,0.70,0.21,0.49
c1ccc(cc1)OCC(=O)Nc2cc(ccc2C(=O)N[C@@H]3CC[C@H]([C@H](C3)O)O)Cl,m_22bbh_13422246_16784174,0.74,0.19,0.55
CCN(CC)C[C@@H](C)NC(=O)c1ccc(cn1)C(=O)OC(C)(C)C,m_22bbh_4836932_11573270,0.67,0.16,0.50
CCn1c(nnc1SCC(=O)NC[C@](C)(C(=O)OCC)O)c2ccc(cc2)Cl,m_22bbh_8754940_60239,0.85,0.30,0.55
C[C@]1(CN(CCO1)C(=O)c2c(cc3c(n2)OCCO3)Cl)c4cnn(c4)C,m_22bbh_7109272_21204832,1.11,0.45,0.66
CC(C)(C)OC(=O)NCC1(CCCC1)CCCNC(=O)C2CCN(CC2)S(=O)(=O)c3ccc(c(c3)F)F,m_22bbh_20975724_60778,0.70,0.24,0.46
C[C@H]1CCc2c(ccc(n2)C(=O)N3CC[C@H](C3)C4CCN(CC4)C(=O)OC(C)(C)C)C1,m_22bbh_20995150_17824908,0.74,0.22,0.52
CCOC(=O)C(C)(C)C1CCN(CC1)C(=O)CSc2nnc(o2)c3ccc4ccccc4c3,m_22bbh_10122128_954512,0.75,0.26,0.49
CC(C)(C)OC(=O)NC[C@@H]1CCO[C@@H]1C(=O)N2CCc3cc(ccc3C2)OCc4ccccc4,m_22bbh_20975678_12113628,0.65,0.19,0.46
CN1C[C@H](CC1=O)CNC(=O)[C@H]2C[C@H]2c3ccccc3OC(F)F,m_22bbh_12058706_5453708,0.95,0.30,0.65
COc1ccccc1C(=O)N[C@H](CCSC)C(=O)NCCCN2c3ccccc3Sc4c2cccc4,m_22bbh_610362_60035,0.64,0.18,0.47
CC(C)(C)OC(=O)N(CCO)[C@@H]1CCN(C1)C(=O)c2ccccc2SCC(=O)N(C)C,m_22bbh_13935778_115464,0.90,0.31,0.60
CC(C)(C)c1ccc(cc1)OCCNC(=O)CCCCCc2cccs2,m_22bbh_104110_4509850,0.76,0.15,0.61
CCC(CC)C1CN(C1)C(=O)c2cc(c(c(c2)Br)OCC)OC,m_22bbh_20843998_60008,0.81,0.15,0.65
CC(=O)Nc1cc(ccc1OC)CNC(=O)c2ccc(c(c2)c3ccccc3)OC,m_22bbh_2497570_2365974,0.63,0.23,0.41
c1ccc(cc1)C[C@@H](c2ccc(cc2)Cl)C(=O)N3CCN(CC3)c4cncc5n4nnn5,m_22bbh_18363996_14929784,0.74,0.20,0.54
CCC[C@H](C)C(=O)NCCNC(=O)c1cc(cnc1N)C(F)(F)F,m_22bbh_10466430_18904674,0.75,0.13,0.62
CC1(CC(C1)C(=O)NCCCC2(CCOCC2)C3OCCO3)F,m_22bbh_5730300_14930192,0.87,0.33,0.54
c1ccc(cc1)c2ccc(cc2)[C@H](CNC(=O)[C@@H]3CCc4nnc(n4C3)c5ccc(cc5)F)O,m_22bbh_8852506_14579670,0.78,0.29,0.49
CC[C@@H](CNC(=O)Cn1c(c(c2c1cccc2)Br)C)Oc3cccc(c3)C,m_22bbh_6665274_923720,0.75,0.22,0.53
c1cc(c(cc1F)CCNC(=O)[C@@]23CCC[N@@](C2)CC3)F,m_22bbh_20027970_11678524,1.08,0.32,0.76
CS(=O)(=O)Cc1nc2ccccc2n1CC(=O)NCCNC(=O)Nc3ccccc3,m_22bbh_20975018_153786,0.71,0.19,0.52
Cc1cccc(c1)COc2ccc(cc2)[C@@H](C)NC(=O)c3cc(on3)c4ccc(cc4F)C#N,m_22bbh_3066496_20854740,0.60,0.16,0.44
c1ccc(c(c1)CNC(=O)c2cc(cc3c2OCC3)Cl)OC(F)F,m_22bbh_237831_8803928,0.86,0.28,0.57
Cc1cc(c(cc1CSCC(=O)N(C)C2(CC2)C)OC)OC,m_22bbh_19458670_101574,0.81,0.15,0.66
CC(C1(CCOCC1)C(=O)NC2CCN(CC2)C)(F)F,m_22bbh_130461_13900698,0.89,0.24,0.65
c1cc(ccc1CC(=O)NCCCCCCc2nc(no2)c3ccc(cc3)Cl)OCC#N,m_22bbh_9048520_4599026,0.81,0.27,0.55
CC(C)C[C@@H](CNC(=O)[C@@H]1C[C@H]1c2ccc(cc2)Cl)O,m_22bbh_7114868_10974644,0.88,0.30,0.58
CC1([C@H](CCN1C(=O)OC(C)(C)C)C(=O)NC[C@@H]2C[C@H]2c3cccc(c3Cl)Cl)C,m_22bbh_15367028_15556236,0.71,0.17,0.53
Cc1ccnc(c1C(=O)N2CCN(CC2)[C@H](C)c3nc(no3)c4ccccc4)N,m_22bbh_1273286_16784424,0.78,0.23,0.56
CC(C)C[C@H](C#C)NC(=O)Cc1[nH]c(nn1)N,m_22bbh_20019070_21057320,0.86,0.24,0.62
c1cc(ccc1[C@H]2[C@@H](CCO2)C(=O)NCC3CN(C3)C4COC4)F,m_22bbh_16466294_14580684,0.97,0.33,0.64
COc1ccccc1[N@@]2CCC[C@H](C2)NC(=O)c3cccc4c3c(c[nH]4)Cl,m_22bbh_5055352_21290808,0.89,0.23,0.65
C[C@@H](CNC(=O)CC(=O)N)CN(C)C(=O)OC(C)(C)C,m_22bbh_4644200_16915376,0.82,0.07,0.75
CN(C)c1ccc(cn1)CN(C)C(=O)CCc2ccc(cc2F)Br,m_22bbh_7793472_2228900,0.97,0.29,0.69
c1cc2ccc(nc2nc1)CCCC(=O)NCCCc3ccc(cc3)S(=O)(=O)N,m_22bbh_13438930_21060270,0.68,0.11,0.57
Cc1nccn1CCCN(C)C(=O)c2c(cc(cc2F)Cl)N,m_22bbh_7633782_16783416,0.99,0.33,0.67
CC(C)(C)OC(=O)[C@H]1C[C@@H]([C@@H](C1)O)CNC(=O)c2cc3c(cc2N)CCCC3,m_22bbh_20611274_21040560,0.69,0.29,0.40
c1cc2cc(c(=O)[nH]c2nc1)C(=O)NCC3CCSCC3,m_22bbh_21673366_21203356,0.88,0.29,0.59
COC[C@H]1CN(C[C@@H]1COC)C(=O)c2c(cccc2Cl)N,m_22bbh_13813014_16783552,0.96,0.32,0.63
CC(=O)N[C@@H](Cc1c[nH]c2c1ccc(c2)F)C(=O)N3CCC[N@@](CC3)S(=O)(=O)c4ccc(cc4)OC,m_22bbh_7289488_6583274,0.71,0.20,0.51
Cc1c(c(nn1C)C(=O)N2CCN([C@](C2)(C)C(=O)OC)C(=O)OC(C)(C)C)Br,m_22bbh_21465138_13975326,0.83,0.23,0.61
C[C@H](c1cccc(n1)OC)NC(=O)CCCCCc2ccc(cc2)F,m_22bbh_16925704_9049440,0.78,0.24,0.53
Cc1nc(cs1)CN2CCC(CC2)CNC(=O)c3ccccc3Nc4cccc(c4)C(F)(F)F,m_22bbh_20843590_135914,0.70,0.17,0.53
CCOC1CCN(CC1)C(=O)c2cc3c(c(c2)Br)OCCNC3=O,m_22bbh_11680464_14320584,0.86,0.26,0.60
c1cc2c(nc1)n(cn2)C3CN(C3)C(=O)[C@@H]4CCC[C@@H](C4)O,m_22bbh_21398832_22325846,0.72,0.29,0.43
COc1cccc2c1[C@H](CC2)C(=O)N[C@@H]3CCCc4c3cnn4C5CCCC5,m_22bbh_15563656_10466858,0.85,0.20,0.65
C[C@@H]1Cc2cccc(c2O1)C(=O)N3CC=C[C@@H]3CN(C)C,m_22bbh_20901232_10855196,0.97,0.30,0.67
CC(C)(C)OC(=O)CC[C@H]1C[C@H](CO1)C(=O)N2CCN(CC2)Cc3cccc(c3)O,m_22bbh_6665040_12900358,0.73,0.18,0.55
Cc1nccn1CC(=O)N[C@H](C)Cc2ccccn2,m_22bbh_11762346_10799762,1.01,0.27,0.75
CN([C@H]1CC[N@@](C1)C2CC2)C(=O)c3cc(nc4c3cccc4)c5cccs5,m_22bbh_4644036_59067,0.91,0.31,0.59
CC1(CCN(CC1)C(=O)C(C)(C)c2ccc3c(c2)OCCO3)c4cccc(c4)Cl,m_22bbh_9609522_2303948,0.83,0.19,0.64
CC(C)(C)OC(=O)NC1(CCCC1)CCC(=O)NCC(C)(C)c2coc(n2)c3ccccc3,m_22bbh_14582592_13970096,0.63,0.17,0.46
CCOc1ccc(cc1)C(=O)CCCC(=O)NCC(C)(C)C2CCN(CC2)C(=O)OC(C)(C)C,m_22bbh_13943888_8846838,0.63,0.19,0.44
Cc1nscc1C(=O)NC[C@H]2CC[C@@H](CC2)C(=O)N,m_22bbh_11352696_8201342,0.98,0.32,0.66
C[C@@H](CC(=O)c1ccc(cc1)F)C(=O)N(C)CCCCCc2cc(n[nH]2)c3ccccc3,m_22bbh_923738_12527702,0.76,0.30,0.46
CC(C)c1ccc(nc1)C(=O)NCc2cccc(c2)C(=O)NC,m_22bbh_2016174_10301974,0.79,0.24,0.55
CN(Cc1cc(cc(c1)Br)C(F)(F)F)C(=O)COc2ccccc2C#N,m_22bbh_20612876_59368,0.92,0.26,0.65
COC(=O)[C@@H]1CC[C@@H](C1)NC(=O)[C@@H]2C[C@H]2c3c(cccc3F)F,m_22bbh_17799260_16804632,0.87,0.22,0.65
c1ccc(cc1)C[N@@]2CC[C@H](C2)N3CCN(CC3)C(=O)c4cccc5c4cccc5Br,m_22bbh_10125532_12547314,0.61,0.12,0.49
Cc1cc(c(cc1C(=O)N2CCN(CC2)CCC(F)(F)F)S(=O)(=O)N)Br,m_22bbh_17603554_21060220,0.81,0.22,0.59
CCOC(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H](C)c2cc(n(n2)C)Br,m_22bbh_20892838_12366386,0.81,0.28,0.53
CC(C)c1nc(cs1)CNC(=O)[C@H]2CC[C@H](O2)C(=O)OC,m_22bbh_12206068_12212908,0.82,0.24,0.59
C[C@H](CNC(=O)[C@@H]1CN(C[C@]12CCOC2)C(=O)OC(C)(C)C)CO,m_22bbh_7119382_16478808,0.86,0.24,0.62
CC(C)c1ccc(cc1)n2cc(c(n2)C(=O)NCc3ccc(cc3O)Br)O,m_22bbh_15749486_7048228,0.72,0.26,0.45
CC1(CCC2(CC1)CC(C2)NC(=O)[C@H](Cc3cnn(c3)C)NC(=O)OC(C)(C)C)C,m_22bbh_19996938_14931296,0.74,0.21,0.54
Cc1cc2c(cc1C(=O)N3CCc4c(sc(n4)c5ccccc5)C3)OCO2,m_22bbh_11976432_20854766,0.85,0.28,0.58
C[C@H](CNC(=O)c1csc(n1)c2cccc(c2OC)OC)OCc3ccccc3,m_22bbh_20614400_335008,0.83,0.24,0.59
CC[N@]1CCN(C[C@@H]1c2nccn2C)C(=O)CSc3c(c(c(c(n3)C)C)C)C(=O)N,m_22bbh_9083566_288886,0.79,0.23,0.55
CN1CCC(CC1)[N@](C)CCN(C)C(=O)c2ccc(c(c2)S(=O)(=O)[N@@](CC=C)c3ccc(cc3)F)Cl,m_22bbh_4836890_59908,0.68,0.17,0.51
c1cc(cc(c1)F)[C@H]2CN(C[C@@H]2CO)C(=O)c3c(n(nn3)c4ccc(cc4)Br)C5CC5,m_22bbh_16974306_2442116,0.82,0.42,0.40
c1cn(c(=O)[nH]c1=O)CCC(=O)NCc2csc(n2)Br,m_22bbh_16466156_16915348,0.88,0.22,0.67
C[C@H](CC(=O)NCCCC(=O)N1CCN(CC1)c2ccccc2)c3cccc(c3)OC,m_22bbh_4567352_6822338,0.76,0.26,0.50
C[C@]1(CCc2c1cc(cc2)Br)C(=O)N(C)CCCC(=O)NC,m_22bbh_7764170_22546340,0.85,0.17,0.68
CC[C@H](CNC(=O)c1cc(nc2c1c(no2)C)c3ccccc3OC)NC(=O)OC(C)(C)C,m_22bbh_10690016_2560242,0.73,0.23,0.50
c1cc2c(cc1N3C[C@H](CC3=O)C(=O)NCCS(=O)(=O)CC(F)(F)F)OCCO2,m_22bbh_11976564_60092,0.79,0.19,0.60
Cn1ccnc1[C@@H]2[C@H](CC(=O)N2C)C(=O)N3CCC(CC3)CNC(=O)OCc4ccccc4,m_22bbh_9439566_14435878,0.81,0.28,0.53
C[C@H]([C@@H]1CCOC1)C(=O)N2Cc3cccc(c3C2)F,m_22bbh_10909314_15415734,0.93,0.24,0.70
C[C@H](c1ccc(cc1)OC)NC(=O)CS[C@H]2CCS(=O)(=O)C2,m_22bbh_542828_124655,1.00,0.27,0.73
c1cnc(nc1)c2nc(cs2)C(=O)NCc3ccc(s3)Cl,m_22bbh_549196_952876,0.73,0.19,0.54
CCc1ccccc1O[C@@H](c2ccccc2)C(=O)NCc3ccccc3Cn4cncn4,m_22bbh_9843760_4065958,0.73,0.25,0.48
Cc1c(nc(s1)Br)CNC(=O)C2CCN(CC2)C(=O)NC3CC3,m_22bbh_16915434_654274,0.78,0.22,0.56
CC(C)(CCOC)C(=O)N1CCC[C@H](C1)N(C)C,m_22bbh_2991106_8759852,0.82,0.20,0.62
CC(C)(C)OC(=O)N(CC(F)(F)F)C1CCN(CC1)C(=O)c2ccc(cn2)C#N,m_22bbh_21036818_4147640,0.75,0.22,0.54
CC(C)(C)OC(=O)NC1(CCN(CC1)Cc2ccccc2)CC(=O)N(C)C[C@H]3CCCCO3,m_22bbh_1182324_12424152,0.72,0.21,0.51
CCN(C)c1ccccc1CNC(=O)c2ccc(cc2)Cn3cccc3,m_22bbh_4004228_3365122,0.70,0.21,0.48
COc1cc2c(cc1Cl)CCN(C2)C(=O)CCC[C@H](c3ccccc3)O,m_22bbh_20613342_10954606,0.92,0.30,0.62
CCC[C@@H](C)CC(=O)N1CCC[C@@H](C1)C(=O)Nc2ccc(cn2)C,m_22bbh_953634_2443150,0.86,0.14,0.72
Cc1cccc(c1)N2CCN(CC2)C(=O)[C@@H](C(C)C)NS(=O)(=O)c3cccc(c3)C(F)(F)F,m_22bbh_148191_18624952,0.88,0.32,0.56
Cc1ccc(c(c1C(=O)N2C[C@H]3CC[C@@H](C2)N3C(=O)OC(C)(C)C)C(=O)OC)C,m_22bbh_12427368_20885252,0.85,0.35,0.51
Cc1c2ccccc2[nH]c(=O)c1CC(=O)NCc3c(cn(n3)C)Cl,m_22bbh_10740254_20854936,0.88,0.21,0.68
Cc1nccn1Cc2cccc(c2)CNC(=O)[C@@H](c3ccc(cc3)OC)OC,m_22bbh_569536_17511432,0.83,0.18,0.65
CC(C)(C)OC(=O)NC1CCN(CC1)c2cc(ccn2)C(=O)N3CC[C@@H]([C@@H](C3)OC)OC,m_22bbh_20614040_15768632,0.77,0.25,0.52
C[C@@H](C(=O)N1CC[C@@H](C1)n2ccnc2)OC[C@@H]3CCCCO3,m_22bbh_20805202_2068520,0.89,0.24,0.65
Cc1c(ccs1)CC(=O)NCc2cccc3c2ccn3C,m_22bbh_20619230_9194496,1.00,0.31,0.68
c1cc(c(cc1C(=O)N2CCN(CC2)C(=O)[C@@H]3[C@@H]4[C@H]3C(=O)CCC4)F)F,m_22bbh_576102_14928180,0.74,0.26,0.48
C1CCC(CC1)CCC(=O)N2C[C@@H]([C@H](C2)O)C3CC3,m_22bbh_13767644_59188,1.42,0.68,0.74
CCCCOc1ccc(cc1OC)C(=O)N[C@H](C)c2cc(cnc2)F,m_22bbh_10903484_59682,0.77,0.21,0.56
CC(C)(C)OC(=O)N[C@@](COC)(c1ccccc1)C(=O)N2CCc3cccc(c3C2)Cl,m_22bbh_10907980_13618708,0.82,0.33,0.49
c1ccc(cc1)COC(=O)NCCCCCC(=O)N2CCN(CC2)CC3CC3,m_22bbh_1027528_17512988,0.56,0.21,0.35
C[C@H](Cc1ccc(cc1)C(F)(F)F)NC(=O)[C@@H](CNC(=O)OC(C)(C)C)O,m_22bbh_4712004_19511058,0.85,0.23,0.62
CC[C@H](CCOC)NC(=O)c1cc(no1)c2cccc(c2)OC,m_22bbh_6887652_12342846,0.76,0.30,0.46
C[C@@H](Cc1ccccc1F)C(=O)NCC[C@H]2CCc3ccccc3N2C(=O)OC(C)(C)C,m_22bbh_11688134_5350120,0.72,0.24,0.48
CCc1ccc2c(c1)[C@H](C(=O)N2)CC(=O)N[C@H]3CC(=O)N(C3)Cc4ccccc4,m_22bbh_18785440_16480700,0.84,0.28,0.56
Cc1c(cnn1CCO)C(=O)NCc2ccc(cc2)c3ccccc3C#N,m_22bbh_17787846_16784090,0.74,0.23,0.51
C[C@H]1CC[C@@H](CN1C(=O)CCCc2ccccn2)CCC(=O)OC,m_22bbh_19502990_3487046,0.83,0.31,0.52
CCOc1cc(cc(c1)F)[C@@H](C)NC(=O)c2c3cccnc3[nH]n2,m_22bbh_20901302_17543646,0.86,0.23,0.62
Cc1c(c(ccc1C(=O)N[C@H]2CC[C@H](CC2)S(=O)(=O)C)Br)Cl,m_22bbh_14783808_20853382,0.74,0.20,0.54
C[C@]1(CCC[N@]1C)C(=O)NCC2(CCCCC2)C#N,m_22bbh_12221236_17509656,1.08,0.38,0.69
c1c2cc(cnc2ncc1C(=O)N[C@@H]3CCCc4c3cnn4C5CCCC5)Br,m_22bbh_15563656_9105018,0.70,0.21,0.49
c1cc(ccc1F)S(=O)(=O)[N@@]2C[C@@H](C[C@H]2C(=O)N[C@@H]3CCCC[C@H]3F)O,m_22bbh_10969184_9107072,0.94,0.41,0.53
Cc1ccnc(c1)C(C)(C)CNC(=O)CCCc2ccc3ccccc3c2,m_22bbh_18361210_8282486,0.79,0.21,0.58
CCCC[N@@]1CCCC[C@H]1C(=O)NCc2c[nH]c(n2)c3ccccc3,m_22bbh_15344804_16465956,0.73,0.18,0.55
CC1(OCCO1)CCCCNC(=O)c2c(cccc2Br)OC,m_22bbh_9359740_14652200,0.83,0.25,0.59
CC(C)c1cc(nn1C)C(=O)NCC(C)(C)c2cccc(=O)[nH]2,m_22bbh_20069474_6442238,0.91,0.22,0.70
C[C@H]1CC[C@H](O1)CC(=O)NC2CCN(CC2)C(=O)c3ccccc3C(F)(F)F,m_22bbh_8962652_11971836,0.81,0.28,0.54
Cc1nc(cn1C)S(=O)(=O)N2CCC(CC2)C(=O)NC3CC4(C3)CCN(C4)C(=O)OC(C)(C)C,m_22bbh_14782022_2367248,0.63,0.18,0.45
Cc1nc(on1)CSc2ccc(cc2)C(=O)N3CC4(C3)CC(C4)O,m_22bbh_13616576_300388,0.82,0.23,0.59
CCC/C=C\CNC(=O)c1cccc2c1oc(=O)n2C,m_22bbh_14718616_7840004,0.77,0.15,0.62
CC(C)Oc1cc(ccc1CNC(=O)[C@H](Cc2ccc(cc2)C(=O)OC)NC(=O)OC(C)(C)C)Cl,m_22bbh_12896016_15715138,0.61,0.22,0.39
c1cnn(c1)C[C@@H]2CCN(C2)C(=O)CCNC(=O)c3ccc(cc3)F,m_22bbh_20995950_1281672,0.87,0.28,0.59
c1ccc(cc1)c2ccc(cc2)C3(CCN(CC3)C(=O)c4ccnc(c4)OC5CCCCC5)O,m_22bbh_9434282_8253370,0.67,0.30,0.38
CC(C)N[C@@H](CO)C(=O)N1CCC[C@H](C1)CCC(=O)NC,m_22bbh_20976326_22363624,0.93,0.23,0.70
C[C@H](CC(=O)N1CCC(CC1)c2nncs2)NS(=O)(=O)c3ccc(s3)Br,m_22bbh_18330388_17652892,0.79,0.22,0.57
C[C@H]1Cc2cc(ccc2CN1C(=O)[C@@H]3CCO[C@H]3c4ccccc4C(F)(F)F)OC,m_22bbh_20901346_14777470,0.96,0.36,0.60
c1cc2c(cc1COCC(=O)NC[C@@H]3C[C@H]3C4CCC4)OCO2,m_22bbh_11400598_20854812,0.76,0.22,0.54
C[C@H](C(=O)N1CCC(CC1)OCc2ccccc2F)OCCc3ccccc3,m_22bbh_8159512_10684842,0.75,0.17,0.58
Cc1ccccc1C2(CN(C2)C(=O)[C@@H]3CS(=O)(=O)C[C@@H]3C(F)(F)F)O,m_22bbh_19458482_12155474,0.98,0.52,0.46
c1cc2nc(oc2cc1)[C@H]3CC[C@@H](CC3)NC(=O)c4c5c(scc5)ccc4,m_22bbh_13774298_14414918,0.70,0.20,0.50
c1csc2c1[C@H](SCC2)C(=O)N3CCN(CC3)CC(CO)(F)F,m_22bbh_11758062_6286228,0.83,0.25,0.58
Cc1ccc(c(c1)S(=O)(=O)NCCC(=O)NCCCOCC(F)(F)F)C,m_22bbh_821288_60022,0.80,0.22,0.58
Cc1cc(cc(c1Br)C)CC(=O)N(C)C2CCN(CC2)Cc3ccccc3,m_22bbh_4860940_19745840,0.78,0.26,0.52
Cc1cc(n2c(n1)cc(n2)C(F)(F)F)C(=O)NCc3ccc(cc3)OC[C@@H]4CCCO4,m_22bbh_771834_15769460,0.72,0.21,0.51
CC(C)(C)OC(=O)Nc1cc(ccc1C(=O)N[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2CO)F,m_22bbh_17852438_12625062,0.93,0.23,0.70
COC(=O)[C@@H]1CN(C[C@H]1C2CCCCC2)C(=O)c3cnc4ccc(cc4c3O)Br,m_22bbh_19731844_6402700,0.76,0.26,0.51
CC(C)(CNC(=O)C1(CC1)Cc2cccc(c2)F)CN3CCCC3,m_22bbh_9285592_17834724,0.81,0.18,0.63
COC[C@H](CCO)NC(=O)c1ccc(nc1)NC2CCCCC2,m_22bbh_7207546_21202176,0.75,0.31,0.44
C[N@@]1CCC[C@H]1C(=O)N2CCC[C@@]3(C2)CNC(=O)O3,m_22bbh_20976346_4567320,0.96,0.19,0.77
CCS(=O)(=O)Nc1ccccc1C(=O)N2CCN(CC2)Cc3[nH]c(=O)c4ccccc4n3,m_22bbh_20995316_2205664,0.65,0.18,0.46
CC(C)(C)OC(=O)N1CC2(C1)CC(C2)CC(=O)N3C[C@@H]([C@H](C3)O)c4ccccc4,m_22bbh_14783656_16733932,0.86,0.39,0.47
c1ccc2c(c1)N(c3ccccc3S2)CCC(=O)N4CCC5(CC4)CC(=O)NC(=O)C5,m_22bbh_16784126_59267,0.70,0.16,0.54
C[C@H](c1cc2n(n1)CCCC2)NC(=O)c3c(cnn3C4CCCC4)Cl,m_22bbh_11758090_15265534,1.06,0.43,0.64
Cc1nc2cncc(n2n1)N3CCN(CC3)C(=O)c4cn(c(=O)c5c4CCCC5)C,m_22bbh_9090824_9437504,0.67,0.19,0.47
Cc1nc2c(s1)CN(C2)C(=O)C3(CCCC3)CNC(=O)OC(C)(C)C,m_22bbh_20611184_7025156,0.96,0.28,0.68
CCOC[C@@H](C(C)C)NC(=O)CNc1ccccc1OC,m_22bbh_9226476_2885046,0.73,0.16,0.57
COc1ccc(cc1F)C(=O)CCC(=O)NCCNC(=O)c2ccc(cc2)Br,m_22bbh_1178972_6741362,0.83,0.30,0.53
COc1ccc(c2c1cccc2)CCNC(=O)CNS(=O)(=O)c3ccccc3N,m_22bbh_14651076_10550690,0.73,0.27,0.46
CCCCN1CCN(CC1)C(=O)Cn2c(c(c3c2cccc3)Br)C,m_22bbh_22433832_923720,0.87,0.22,0.65
