SMILES,TITLE,TanimotoCombo,ColorTanimoto,Tanimoto
Cc1ccc(c(n1)Sc2ccccc2)C(=O)N3CCCCCC3,m_22bbh_57673_7346150,1.25,0.55,0.69
Cc1cc(ccc1OC)OCC(=O)N2CCCCCC2,m_22bbh_57673_7347196,1.01,0.29,0.71
Cc1c(c([nH]c1C(=O)OC)C)C(=O)N2CCCCCC2,m_22bbh_57673_7348900,0.94,0.31,0.63
COC(=O)c1ccc(cc1F)C(=O)N2CCCCCC2,m_22bbh_57673_7349040,0.91,0.35,0.56
COc1ccc(c(c1F)C(=O)N2CCCCCC2)F,m_22bbh_57673_7349188,1.03,0.52,0.51
CC1(CCC(CC1)C(=O)N2CCCCCC2)C,m_22bbh_57673_7349296,0.90,0.31,0.59
c1cc(c(cc1C(=O)N2CCCCCC2)C(F)(F)F)Br,m_22bbh_57673_7349392,0.93,0.36,0.57
C[C@]1(C(=O)NC(=O)N1)c2cccc(c2)C(=O)N3CCCCCC3,m_22bbh_57673_7349446,1.02,0.27,0.76
CC1(c2cc(ccc2NC1=O)C(=O)N3CCCCCC3)C,m_22bbh_57673_7349452,0.92,0.33,0.59
COc1ccc(c(c1)CC(=O)N2CCCCCC2)Br,m_22bbh_57673_7349606,0.94,0.28,0.66
CC1(CCC[C@]2(C1)C(=O)N(C(=O)N2)CC(=O)N3CCCCCC3)C,m_22bbh_57673_7349716,0.89,0.25,0.64
c1cc(n2ccnc2c1)C(=O)N3CCCCCC3,m_22bbh_57673_7425644,0.98,0.29,0.69
c1ccc(c(c1)C#N)NC(=O)CCCC(=O)N2CCCCCC2,m_22bbh_57673_7425654,0.82,0.24,0.59
CC(C)(C)[C@@H](C(=O)N1CCCCCC1)NS(=O)(=O)C,m_22bbh_57673_7425656,0.93,0.24,0.69
c1cc(ccc1C(=O)N2CCCCCC2)S[C@@H]3CCOC3=O,m_22bbh_57673_7425670,0.83,0.32,0.51
c1ccnc(c1)C(C(=O)N2CCCCCC2)(F)F,m_22bbh_57673_7425696,1.05,0.34,0.71
CCc1ccccc1C(=O)N2CCCCCC2,m_22bbh_57673_7425872,1.07,0.37,0.70
c1ccc2c(c1)CCCN2c3ccc(cc3)C(=O)N4CCCCCC4,m_22bbh_57673_7426024,0.74,0.32,0.41
c1cc(cc(c1)OCC(F)(F)F)C(=O)N2CCCCCC2,m_22bbh_57673_7426038,1.02,0.37,0.65
CCC(CC)n1ccc(n1)C(=O)N2CCCCCC2,m_22bbh_57673_7426056,0.88,0.31,0.57
c1cc2c(cc1c3cc(cnc3)C(=O)N4CCCCCC4)CCO2,m_22bbh_57673_7426208,0.92,0.25,0.67
CCOCCC1(CCC1)C(=O)N2CCCCCC2,m_22bbh_57673_7426334,1.13,0.35,0.77
CCc1[nH]nc(n1)c2ccc(cc2)C(=O)N3CCCCCC3,m_22bbh_57673_7426348,0.72,0.22,0.50
C[C@H](CC(=O)N1CCCCCC1)c2ccc(cc2)Br,m_22bbh_57673_7426512,1.09,0.30,0.79
COCCCS(=O)(=O)NCC(=O)N1CCCCCC1,m_22bbh_57673_7426572,0.96,0.26,0.71
c1cc(c(cc1C(F)(F)F)C(=O)N2CCCCCC2)Br,m_22bbh_57673_7426648,0.94,0.37,0.57
c1c(cncc1OCC(F)F)C(=O)N2CCCCCC2,m_22bbh_57673_7427028,1.08,0.35,0.73
c1cc(cc(c1)OCC(F)(F)F)CC(=O)N2CCCCCC2,m_22bbh_57673_7427108,1.03,0.31,0.71
Cc1cc2c(ncnc2s1)N3CCC[C@H]3C(=O)N4CCCCCC4,m_22bbh_57673_7427218,1.14,0.33,0.81
CCC(CC)n1c(ccn1)C(=O)N2CCCCCC2,m_22bbh_57673_7427444,1.20,0.43,0.77
CCCOc1cccc(c1)CC(=O)N2CCCCCC2,m_22bbh_57673_7427576,0.91,0.32,0.58
CCC[C@](C)(C(=O)N1CCCCCC1)O,m_22bbh_57673_7427662,0.90,0.27,0.63
c1cc(cnc1)CC(=O)N2CCCCCC2,m_22bbh_57673_7459856,1.03,0.33,0.70
Cc1cc(cc(c1)CCC(=O)N2CCCCCC2)C,m_22bbh_57673_7533038,1.08,0.38,0.70
CS(=O)(=O)c1ccc(c(c1)C(=O)N2CCCCCC2)F,m_22bbh_57673_7533652,0.93,0.33,0.60
C[C@@]1(C(=O)NC(=O)N1)CCCC(=O)N2CCCCCC2,m_22bbh_57673_7533694,1.01,0.37,0.64
CCOc1cccc(c1)CC(=O)N2CCCCCC2,m_22bbh_57673_7533780,1.00,0.31,0.69
c1cc(c(cc1Br)CC(=O)N2CCCCCC2)F,m_22bbh_57673_7533798,0.99,0.32,0.67
c1cc(c(cc1Cl)CC(=O)N2CCCCCC2)Br,m_22bbh_57673_7533814,0.98,0.34,0.64
c1cc(c(cc1F)CC(=O)N2CCCCCC2)Br,m_22bbh_57673_7533846,0.99,0.31,0.67
Cc1cc(ccc1C(=O)N2CCCCCC2)F,m_22bbh_57673_7533996,0.96,0.25,0.71
C[C@]1(C(=O)N(C(=O)N1)CC(=O)N2CCCCCC2)c3ccc(cc3)Br,m_22bbh_57673_7534096,0.99,0.26,0.73
c1csc2c1[C@H](CCC2)C(=O)N3CCCCCC3,m_22bbh_57673_7534134,1.04,0.33,0.71
CCn1cnnc1c2ccc(cc2)C(=O)N3CCCCCC3,m_22bbh_57673_7534408,0.83,0.26,0.57
c1cc2c(cc1c3cc(on3)C(=O)N4CCCCCC4)CCO2,m_22bbh_57673_7534722,0.80,0.27,0.53
C[C@]1(C(=O)N(C(=O)N1)CC(=O)N2CCCCCC2)c3ccccc3OC,m_22bbh_57673_7534820,0.87,0.22,0.66
CC(C)(C)c1ccccc1C(=O)N2CCCCCC2,m_22bbh_57673_7534956,1.06,0.37,0.69
Cc1ccc(c(c1)[C@@]2(C(=O)N(C(=O)N2)CC(=O)N3CCCCCC3)C)OC,m_22bbh_57673_7535180,0.92,0.26,0.66
CC(C)(C)OC(=O)N1CCSC[C@@H]1CC(=O)N2CCCCCC2,m_22bbh_57673_7546484,1.07,0.45,0.62
Cc1cc(ccc1NC(=O)OC(C)(C)C)C(=O)N2CCCCCC2,m_22bbh_57673_7546506,0.75,0.28,0.47
C[C@](C1CC1)(C(=O)N2CCCCCC2)NC(=O)OC(C)(C)C,m_22bbh_57673_7546518,0.94,0.20,0.74
CC(C)(C)OC(=O)N[C@@H](c1ccccc1)C(=O)N2CCCCCC2,m_22bbh_57673_7546552,0.96,0.34,0.61
CCC(=O)Nc1ccc(c(c1)C(=O)N2CCCCCC2)O,m_22bbh_57673_7552490,0.90,0.24,0.65
CS(=O)(=O)Nc1ccc(c(c1)C(=O)N2CCCCCC2)O,m_22bbh_57673_7552492,0.93,0.25,0.68
c1c2c(cc(c1C(=O)N3CCCCCC3)O)CCCC2,m_22bbh_57673_7552496,0.93,0.27,0.65
c1[nH]nc(n1)C(=O)N2CCCCCC2,m_22bbh_57673_7555756,0.88,0.35,0.53
c1cn2ccnc2cc1C(=O)N3CCCCCC3,m_22bbh_57673_7555764,0.95,0.29,0.65
CCOC(=O)c1cc(c(nc1)C(=O)N2CCCCCC2)Cl,m_22bbh_57673_7555786,0.88,0.33,0.56
c1cc(cc(c1)C2(CC2)C(=O)N3CCCCCC3)C#N,m_22bbh_57673_7556066,1.07,0.35,0.72
C1CCCN(CC1)C(=O)[C@@H]2CCCCO2,m_22bbh_57673_7556158,0.91,0.32,0.59
CCCCn1c(c(cn1)C(=O)N2CCCCCC2)C,m_22bbh_57673_7556180,1.05,0.49,0.56
CN(C)C(=O)Nc1ccc(c(c1)Cl)C(=O)N2CCCCCC2,m_22bbh_57673_7556406,0.86,0.32,0.54
c1cc(c(cc1Cl)Cl)OCc2cc(no2)C(=O)N3CCCCCC3,m_22bbh_57673_7556752,0.94,0.34,0.60
c1c(cn(n1)CC(=O)NC2CCCC2)C(=O)N3CCCCCC3,m_22bbh_57673_7556762,0.85,0.26,0.58
CNC(=O)COc1cccc(c1)CC(=O)N2CCCCCC2,m_22bbh_57673_7556876,0.83,0.29,0.54
CC(C)c1cc(nn1c2ccccc2)C(=O)N3CCCCCC3,m_22bbh_57673_7556922,0.84,0.20,0.64
Cc1ccc(c(c1)n2c(c(cn2)C(=O)N3CCCCCC3)C)C,m_22bbh_57673_7557884,0.95,0.49,0.46
CC(C)c1ccc(cn1)C(=O)N2CCCCCC2,m_22bbh_57673_7557936,0.99,0.45,0.54
COc1cc(ccc1Cl)CCC(=O)N2CCCCCC2,m_22bbh_57673_7558036,1.02,0.36,0.66
c1ccc(cc1)COC2(CCOCC2)C(=O)N3CCCCCC3,m_22bbh_57673_7558054,0.97,0.30,0.67
CC(C)[C@@H](C(=O)N1CCCCCC1)[N@]2CCCS2(=O)=O,m_22bbh_57673_7558092,0.95,0.24,0.71
CC(C)COc1cccc(c1)OCC(=O)N2CCCCCC2,m_22bbh_57673_7591988,0.87,0.31,0.56
c1cc(c2c(c1)[nH]cn2)C(=O)N3CCCCCC3,m_22bbh_57673_7592966,0.92,0.27,0.65
c1ccn(c1)CCCC(=O)N2CCCCCC2,m_22bbh_57673_7592974,1.12,0.36,0.76
CC(C)c1cc(nn1c2ccncc2)C(=O)N3CCCCCC3,m_22bbh_57673_7593090,0.83,0.18,0.65
CC(C)c1ncc(s1)C(=O)N2CCCCCC2,m_22bbh_57673_7593114,0.97,0.47,0.50
CC1(CCC1)OCC(=O)N2CCCCCC2,m_22bbh_57673_7593214,1.06,0.37,0.69
C[C@@H](CSCc1ccccc1)C(=O)N2CCCCCC2,m_22bbh_57673_7593560,1.03,0.31,0.72
CCC(=O)N1CC[C@@H](C1)C(=O)N2CCCCCC2,m_22bbh_57673_7593576,0.98,0.26,0.72
Cc1ccc2cc(ccc2n1)C(=O)N3CCCCCC3,m_22bbh_57673_7593648,0.94,0.41,0.53
CC(C)(C)OC(=O)N[C@@H](CC(=O)N1CCCCCC1)c2ccccc2,m_22bbh_57673_7593878,0.90,0.26,0.64
COCCC1(CC1)C(=O)N2CCCCCC2,m_22bbh_57673_7594412,0.97,0.25,0.73
c1cc(cc2c1cc(cc2)Br)C(=O)N3CCCCCC3,m_22bbh_57673_7594428,0.93,0.31,0.61
C[C@@H](C(=O)N1CCCCCC1)n2cnc3c2cccc3,m_22bbh_57673_7632476,1.06,0.29,0.77
Cc1c(ccc(n1)O)C(=O)N2CCCCCC2,m_22bbh_57673_7632480,1.03,0.40,0.63
C1CCCN(CC1)C(=O)[C@H]2CCC[N@@]2C3CCCC3,m_22bbh_57673_7632522,1.23,0.44,0.79
c1cc(c(cc1C(=O)N2CCCCCC2)C(F)(F)F)Cl,m_22bbh_57673_7633046,0.98,0.42,0.55
c1c(cc(cc1Cl)Br)C(=O)N2CCCCCC2,m_22bbh_57673_7633082,0.90,0.29,0.61
c1c(c(cc(c1F)F)F)C(=O)N2CCCCCC2,m_22bbh_57673_7633106,1.00,0.39,0.61
CCCOc1ccc(cc1OCCC)CC(=O)N2CCCCCC2,m_22bbh_57673_7633576,0.67,0.21,0.46
Cc1c(c2cc(ccc2[nH]1)OC)C(=O)N3CCCCCC3,m_22bbh_57673_7633656,0.98,0.30,0.68
c1cc2c(cc1c3ncc(s3)C(=O)N4CCCCCC4)CCO2,m_22bbh_57673_7633684,0.78,0.37,0.41
CC[C@H](C(=O)N1CCCCCC1)SC,m_22bbh_57673_7633702,0.83,0.21,0.62
CSCc1nc(on1)CCC(=O)N2CCCCCC2,m_22bbh_57673_7634046,0.94,0.37,0.57
CC[C@@]1(CCN(C1)C(=O)OC(C)(C)C)C(=O)N2CCCCCC2,m_22bbh_57673_7634162,0.96,0.27,0.68
CC1=C(CCC1)C(=O)N2CCCCCC2,m_22bbh_57673_7634520,0.93,0.34,0.58
CC1(CCc2c(cc(c(=O)[nH]2)C(=O)N3CCCCCC3)C1)C,m_22bbh_57673_7634532,0.90,0.26,0.65
c1cc(ccc1c2c3cc(ccc3no2)C(=O)N4CCCCCC4)F,m_22bbh_57673_7634738,0.96,0.26,0.70
c1cc(c(cc1C(=O)N2CCCCCC2)Br)S(=O)(=O)N,m_22bbh_57673_7639386,0.84,0.24,0.60
COC(=O)[C@H](CCC(=O)N1CCCCCC1)NC(=O)OCc2ccccc2,m_22bbh_57673_7639440,0.79,0.25,0.54
C[C@H](C(=O)N1CCCCCC1)n2cccc2,m_22bbh_57673_7639444,1.04,0.39,0.66
c1c2n(cn1)CC[C@@H](C2)C(=O)N3CCCCCC3,m_22bbh_57673_7639488,0.98,0.26,0.72
CC[N@](CC(=O)N1CCCCCC1)C2CC2,m_22bbh_57673_7639492,0.95,0.25,0.70
CC(C)(C)OC(=O)Nc1ccccc1C(=O)N2CCCCCC2,m_22bbh_57673_7639942,1.09,0.29,0.80
C[C@]1(CCCN1C(=O)OC(C)(C)C)C(=O)N2CCCCCC2,m_22bbh_57673_7639968,1.05,0.32,0.73
c1cc(cc(c1)OC(F)(F)F)CC(=O)N2CCCCCC2,m_22bbh_57673_7640068,0.97,0.31,0.67
Cc1cc(ccc1C(=O)N2CCCCCC2)C#N,m_22bbh_57673_7640246,0.93,0.22,0.70
Cc1ccsc1CCCC(=O)N2CCCCCC2,m_22bbh_57673_7640678,1.08,0.34,0.74
CC(C)(C)c1ccc(cc1)C(C)(C)C(=O)N2CCCCCC2,m_22bbh_57673_7641042,0.96,0.32,0.64
c1ccc2c(c1)CCO[C@H]2C(=O)N3CCCCCC3,m_22bbh_57673_7657888,1.07,0.36,0.71
c1cn2cncc2cc1C(=O)N3CCCCCC3,m_22bbh_57673_7658074,0.95,0.30,0.65
C[C@H](C(=O)N1CCCCCC1)N2CCSCC2,m_22bbh_57673_7658082,1.00,0.30,0.70
c1c(cnc(c1Cl)C(=O)N2CCCCCC2)C(=O)N,m_22bbh_57673_7658088,0.88,0.29,0.59
CCc1ccc(s1)C(=O)c2ccccc2C(=O)N3CCCCCC3,m_22bbh_57673_7658310,1.15,0.35,0.81
C[C@@H](CCC(=O)N1CCCCCC1)c2ccccc2,m_22bbh_57673_7658344,1.04,0.37,0.67
CC(C)[C@H](CC(=O)N1CCCCCC1)O,m_22bbh_57673_7658466,0.98,0.44,0.54
Cc1c(c(n(n1)c2cncc3n2nnn3)C)CC(=O)N4CCCCCC4,m_22bbh_57673_7658934,0.88,0.24,0.64
Cc1c(cnn1CCC(C)C)C(=O)N2CCCCCC2,m_22bbh_57673_7659004,1.03,0.49,0.54
c1c(c(cc(c1F)F)Br)C(=O)N2CCCCCC2,m_22bbh_57673_7659050,0.92,0.22,0.70
c1c(ncs1)CSCC(=O)N2CCCCCC2,m_22bbh_57673_7659196,0.98,0.37,0.61
CCc1c(scn1)C(=O)N2CCCCCC2,m_22bbh_57673_7659294,1.18,0.49,0.70
c1c(c2n(n1)CCCC2)C(=O)N3CCCCCC3,m_22bbh_57673_7663504,1.12,0.44,0.69
Cc1nnc2n1C[C@H](CC2)C(=O)N3CCCCCC3,m_22bbh_57673_7663566,1.00,0.26,0.74
CCCC[C@H](C(=O)N1CCCCCC1)NC(=O)OC(C)(C)C,m_22bbh_57673_7676534,0.92,0.18,0.74
Cc1c(nn(c(=O)c1C(=O)N2CCCCCC2)C)C,m_22bbh_57673_7686832,0.92,0.32,0.60
CCOC(=O)C1(CCC1)C(=O)N2CCCCCC2,m_22bbh_57673_7687448,1.08,0.35,0.74
Cc1cc(ncn1)C(=O)N2CCCCCC2,m_22bbh_57673_7687460,1.06,0.45,0.61
Cc1c(sc2n1ccn2)C(=O)N3CCCCCC3,m_22bbh_57673_7687462,0.97,0.30,0.67
C1CCCN(CC1)C(=O)C(C2(CCC2)O)(F)F,m_22bbh_57673_7687482,1.08,0.60,0.49
CC(C)(C)C[C@@H](C(=O)N1CCCCCC1)O,m_22bbh_57673_7687486,0.87,0.19,0.67
CCC[C@@H](C(=O)N1CCCCCC1)N(C)C,m_22bbh_57673_7687496,0.91,0.22,0.70
CC(C)([C@H](c1cccc(c1)OCc2ccccc2)O)C(=O)N3CCCCCC3,m_22bbh_57673_7687516,0.84,0.27,0.57
CC1(CCN(CC1)C(=O)OC(C)(C)C)C(=O)N2CCCCCC2,m_22bbh_57673_7687858,0.82,0.21,0.61
C[C@@]1(CCCN(C1)C(=O)OC(C)(C)C)C(=O)N2CCCCCC2,m_22bbh_57673_7687862,0.94,0.32,0.62
Cc1c(nc(s1)C)C(=O)N2CCCCCC2,m_22bbh_57673_7687882,1.01,0.37,0.64
CC1(C[C@H]1C(=O)N2CCCCCC2)C,m_22bbh_57673_7687900,0.83,0.24,0.59
CC[C@H](CC(=O)N1CCCCCC1)c2ccc(cc2)OC,m_22bbh_57673_7688154,1.10,0.31,0.78
c1cc(ccc1CC(=O)N2CCCCCC2)C(F)F,m_22bbh_57673_7688256,1.06,0.37,0.69
c1cc(ccc1n2ncc(n2)C(=O)N3CCCCCC3)Cl,m_22bbh_57673_7688354,0.92,0.30,0.62
COc1ccc2c(c1)c(cc(n2)C3CC3)C(=O)N4CCCCCC4,m_22bbh_57673_7688372,1.13,0.42,0.71
CC(C)c1ccccc1OCCC(=O)N2CCCCCC2,m_22bbh_57673_7688630,0.96,0.30,0.66
CCC(CC)(CNC(=O)OC(C)(C)C)C(=O)N1CCCCCC1,m_22bbh_57673_7688842,0.90,0.16,0.75
CN(C)C(=O)Nc1ccc(c(c1)C(=O)N2CCCCCC2)Cl,m_22bbh_57673_7688868,0.94,0.33,0.62
C1CCCN(CC1)C(=O)C[C@H]2CSCCS2,m_22bbh_57673_7689072,1.05,0.42,0.64
Cc1cc(cc(c1C)C(=O)N2CCCCCC2)S(=O)(=O)N,m_22bbh_57673_7689430,0.93,0.28,0.66
Cc1cc(nn1c2ccc(cc2F)F)C(=O)N3CCCCCC3,m_22bbh_57673_7689556,0.95,0.24,0.70
c1cc2c(cc1Cl)c(cs2)CC(=O)N3CCCCCC3,m_22bbh_57673_7689802,1.03,0.36,0.67
c1ccc(cc1)SC2(CC2)C(=O)N3CCCCCC3,m_22bbh_57673_7689886,1.19,0.38,0.81
CC(C)Cc1ccc(cc1)CCC(=O)N2CCCCCC2,m_22bbh_57673_7689952,1.03,0.37,0.66
c1cc([nH]c1C#N)C(=O)N2CCCCCC2,m_22bbh_57673_7690044,0.92,0.33,0.59
c1cc(c(cc1F)F)CCC(=O)N2CCCCCC2,m_22bbh_57673_7690056,1.16,0.42,0.74
C[C@H](CC(=O)N1CCCCCC1)c2ccc(cc2F)F,m_22bbh_57673_7690230,1.14,0.34,0.80
Cn1c2cc(ccc2[nH]c1=O)C(=O)N3CCCCCC3,m_22bbh_57673_7690412,0.91,0.33,0.58
CC[C@@H](C)OCC(=O)N1CCCCCC1,m_22bbh_57673_7690430,0.87,0.26,0.61
c1cc(ccc1CCC(F)(F)F)C(=O)N2CCCCCC2,m_22bbh_57673_7691448,0.93,0.42,0.51
CN(C)c1ccc(c(c1)F)C(=O)N2CCCCCC2,m_22bbh_57673_7691466,0.98,0.41,0.57
CCOC(=O)NCCCC(=O)N1CCCCCC1,m_22bbh_57673_7691484,0.91,0.35,0.55
CC1(CCCC[C@H]1CC(=O)N2CCCCCC2)C,m_22bbh_57673_7691502,0.99,0.36,0.63
c1ccc(c(c1)OCCN2C[C@H](CC2=O)C(=O)N3CCCCCC3)Cl,m_22bbh_57673_7691538,0.93,0.29,0.64
CCSc1ccc(cc1)CC(=O)N2CCCCCC2,m_22bbh_57673_7691574,0.99,0.33,0.66
c1cc(c(cc1CC(=O)N2CCCCCC2)F)Br,m_22bbh_57673_7691592,1.01,0.34,0.67
CC(C)(c1ccc(cc1)c2ccccc2)C(=O)N3CCCCCC3,m_22bbh_57673_7691936,0.89,0.28,0.61
Cc1c(c2cc(ccc2[nH]1)Cl)C(=O)N3CCCCCC3,m_22bbh_57673_7691950,1.02,0.33,0.69
Cc1c(c(no1)c2cccc(c2)Br)C(=O)N3CCCCCC3,m_22bbh_57673_7692000,1.45,0.56,0.89
c1ccc(c(c1)OCCn2cc(ccc2=O)C(=O)N3CCCCCC3)Cl,m_22bbh_57673_7692084,0.90,0.30,0.60
c1cc(c2c(c1)[nH]c(=O)o2)C(=O)N3CCCCCC3,m_22bbh_57673_7692532,1.00,0.29,0.71
c1cc(c(cc1c2cc(sn2)C(=O)N3CCCCCC3)Cl)Cl,m_22bbh_57673_7692560,0.91,0.47,0.44
CC[C@H](CC(=O)N1CCCCCC1)SC,m_22bbh_57673_7692614,0.85,0.20,0.65
c1c(onc1C(=O)N2CCCCCC2)Cn3cc(cn3)Br,m_22bbh_57673_7692698,0.92,0.29,0.64
Cc1cccc2c1[nH]c(c2)C(=O)N3CCCCCC3,m_22bbh_57673_7735306,0.92,0.30,0.62
C[C@H](C(=O)N1CCCCCC1)Oc2cccc(c2)CO,m_22bbh_57673_7762198,1.09,0.47,0.61
c1c2c([nH]n1)[C@H](CCC2)C(=O)N3CCCCCC3,m_22bbh_57673_7762210,0.99,0.29,0.69
c1c(cc(c(c1C(=O)N2CCCCCC2)F)Cl)S(=O)(=O)N,m_22bbh_57673_7762212,0.94,0.30,0.65
C[C@H](C(=O)N1CCCCCC1)[N@@]2CCc3c2cccc3,m_22bbh_57673_7762228,1.10,0.36,0.74
CC(C)(C)OC(=O)N(CC(=O)N1CCCCCC1)C2CC2,m_22bbh_57673_7762286,0.88,0.22,0.66
CCC(C)(C)c1ccc(cc1)C(=O)N2CCCCCC2,m_22bbh_57673_7762940,0.86,0.33,0.54
c1cc(c(cc1C(=O)N2CCCCCC2)Br)Cl,m_22bbh_57673_7762958,0.95,0.37,0.59
c1cc(c(cc1CCCCC(=O)N2CCCCCC2)Cl)Cl,m_22bbh_57673_7762994,0.88,0.25,0.62
CCCC(CCC)C(=O)N1CCCCCC1,m_22bbh_57673_7763524,0.87,0.20,0.68
Cc1ccc(cc1C(=O)N2CCCCCC2)Cl,m_22bbh_57673_7763776,0.95,0.33,0.61
CC([C@H]1CC[C@@H](CC1)C(=O)N2CCCCCC2)C,m_22bbh_57673_7763824,0.91,0.37,0.54
Cn1cnc2c1ccc(c2)C(=O)N3CCCCCC3,m_22bbh_57673_7764070,0.94,0.27,0.67
c1cc(nc(c1)Oc2ccc(c(c2)Cl)Cl)C(=O)N3CCCCCC3,m_22bbh_57673_7764138,1.11,0.36,0.75
CCOc1ccccc1C(C(=O)N2CCCCCC2)(F)F,m_22bbh_57673_7764272,1.03,0.40,0.63
c1c(cc(cc1Cl)Cl)[C@@H](C(=O)N2CCCCCC2)N3CCOCC3,m_22bbh_57673_7764490,1.10,0.36,0.74
Cc1c(ccnn1)C(=O)N2CCCCCC2,m_22bbh_57673_7764600,0.94,0.34,0.60
C1CCCN(CC1)C(=O)C(C2CC2)C3CC3,m_22bbh_57673_7764650,0.94,0.27,0.67
CC1(CCCCC1)CC(=O)N2CCCCCC2,m_22bbh_57673_7764760,1.05,0.36,0.69
COc1cc(cc(c1O)OC)C(=O)N2CCCCCC2,m_22bbh_57673_7786072,0.92,0.33,0.58
c1cc2n[nH]c(=O)n2cc1C(=O)N3CCCCCC3,m_22bbh_57673_7786076,0.91,0.27,0.64
CC(=O)CCCCCCC(=O)N1CCCCCC1,m_22bbh_57673_7786092,0.83,0.20,0.63
c1c2nnnn2c(cn1)N3CCC(CC3)C(=O)N4CCCCCC4,m_22bbh_57673_7786096,0.76,0.29,0.47
C1CCCN(CC1)C(=O)[C@@]23CC[C@@H](C2)C[C@H]3Br,m_22bbh_57673_7786104,0.94,0.32,0.62
CN1[C@@H]2CC[C@H]1CC(C2)CC(=O)N3CCCCCC3,m_22bbh_57673_7786106,1.06,0.35,0.72
CC(C)(C)SCCCC(=O)N1CCCCCC1,m_22bbh_57673_7786704,0.91,0.22,0.69
CC(C)Cc1ccc(cc1)CCCC(=O)N2CCCCCC2,m_22bbh_57673_7786740,0.91,0.31,0.60
Cc1c(c(on1)C)[C@H](C)CC(=O)N2CCCCCC2,m_22bbh_57673_7786758,1.09,0.38,0.71
CC(C)(CCC(=O)N1CCCCCC1)c2ccccc2,m_22bbh_57673_7786794,0.97,0.31,0.67
COc1ccc(c(c1)OC)CCCC(=O)N2CCCCCC2,m_22bbh_57673_7786812,0.99,0.35,0.65
C[C@@H](Cc1ccccc1Cl)C(=O)N2CCCCCC2,m_22bbh_57673_7786830,1.12,0.36,0.76
COc1ccc2cccc(c2c1)CC(=O)N3CCCCCC3,m_22bbh_57673_7787346,0.94,0.30,0.65
CC(C)(C)O[C@@H](c1ccccc1)C(=O)N2CCCCCC2,m_22bbh_57673_7787376,1.09,0.31,0.77
Cc1c(cccc1S(=O)(=O)N)C(=O)N2CCCCCC2,m_22bbh_57673_7787988,0.95,0.25,0.69
CCc1c(cnc2c1c(=O)n(c(=O)n2C)C)C(=O)N3CCCCCC3,m_22bbh_57673_7788448,0.77,0.26,0.51
C[C@@H](c1ccccc1)NC(=O)CCC(=O)N2CCCCCC2,m_22bbh_57673_7789940,1.04,0.37,0.67
c1cc2c(c(c1)Br)c(c[nH]2)C(=O)N3CCCCCC3,m_22bbh_57673_7791618,0.94,0.29,0.65
Cc1ccc(c(c1)C(=O)N2CCCCCC2)S(=O)(=O)N,m_22bbh_57673_7791634,1.03,0.29,0.74
Cc1c(c(n[nH]1)C)[C@H](C)CC(=O)N2CCCCCC2,m_22bbh_57673_7791648,1.05,0.35,0.70
C1CCCN(CC1)C(=O)[C@H]2CCC[N@@](C2)CC(F)(F)F,m_22bbh_57673_7791652,1.06,0.31,0.74
CC[C@H](C)[C@@H](C(=O)N1CCCCCC1)NC(=O)OC(C)(C)C,m_22bbh_57673_7793422,0.86,0.08,0.78
Cc1ccc(c(c1)Br)C(=O)N2CCCCCC2,m_22bbh_57673_7793516,0.93,0.23,0.70
Cc1cccc(c1Cl)C(=O)N2CCCCCC2,m_22bbh_57673_7793858,0.95,0.33,0.62
c1c(cc(nc1N2CCOCC2)Cl)C(=O)N3CCCCCC3,m_22bbh_57673_7794026,1.20,0.44,0.76
Cn1cc(c(n1)C(F)F)C(=O)N2CCCCCC2,m_22bbh_57673_7794070,1.27,0.56,0.71
c1ccnc(c1)c2ccc(c(c2)C(=O)N3CCCCCC3)Cl,m_22bbh_57673_7794994,1.01,0.29,0.73
CC(C)Oc1cccc(n1)C(=O)N2CCCCCC2,m_22bbh_57673_7795168,0.96,0.31,0.65
c1ccc(cc1)N2CCN(CC2)CCC(=O)N3CCCCCC3,m_22bbh_57673_5534672,0.95,0.32,0.63
CCN(CC)CCSCC(=O)N1CCCCCC1,m_22bbh_57673_5534678,0.89,0.25,0.64
CN1CCN(CC1)Cc2cccc(c2)C(=O)N3CCCCCC3,m_22bbh_57673_5534682,1.00,0.30,0.70
C1CCCN(CC1)C(=O)CCCN2CCCCC2,m_22bbh_57673_5534684,1.02,0.30,0.72
CN(C)Cc1cccc(c1)C(=O)N2CCCCCC2,m_22bbh_57673_5534690,1.00,0.36,0.63
CCN1CCN(CC1)CCC(=O)N2CCCCCC2,m_22bbh_57673_5534692,1.07,0.31,0.75
Cc1ccc(nc1)N2CCC(CC2)C(=O)N3CCCCCC3,m_22bbh_57673_5534696,0.79,0.31,0.49
c1cn[nH]c1CC(=O)N2CCCCCC2,m_22bbh_57673_5534702,0.95,0.28,0.66
COCCNS(=O)(=O)c1cc([nH]c1)C(=O)N2CCCCCC2,m_22bbh_57673_5534718,0.78,0.21,0.57
CC(C)NS(=O)(=O)c1cc([nH]c1)C(=O)N2CCCCCC2,m_22bbh_57673_5534720,0.88,0.25,0.64
CC(C)[S@](=O)c1ccc(cc1)C(=O)N2CCCCCC2,m_22bbh_57673_5534728,0.90,0.30,0.60
c1ccc(cc1)C[N@]2CCCC[C@@H]2C(=O)N3CCCCCC3,m_22bbh_57673_5534738,1.21,0.39,0.82
